[0.02086084708571434, -0.02057751454412937, 0.022374968975782394, -0.02104741893708706, 0.02326512709259987]
[0.00046460144221782684, -0.020162466913461685, 0.021399881690740585, -0.02026701159775257, 0.0200746338814497]
[0.02073792740702629, -0.02047004923224449, 0.02215147390961647, -0.02061406336724758, 0.023766372352838516]
[0.040255531668663025, -0.020815229043364525, 0.0228992011398077, -0.021117128431797028, 0.027133282274007797]
[0.06264720112085342, -0.021077405661344528, 0.02416442707180977, -0.021425070241093636, 0.031164560467004776]
[0.06223127990961075, -0.02104383148252964, 0.02399299293756485, -0.02126631885766983, 0.03129592910408974]
[0.061918310821056366, -0.02106124348938465, 0.024159042164683342, -0.021404795348644257, 0.031033851206302643]
[0.06720525771379471, -0.02110590599477291, 0.023985430598258972, -0.021230291575193405, 0.032386764883995056]
[0.0647616907954216, -0.021119173616170883, 0.024197246879339218, -0.021474238485097885, 0.031549032777547836]
[0.06354498118162155, -0.02104743756353855, 0.024003347381949425, -0.021220317110419273, 0.0316193550825119]
[0.06091293692588806, -0.021046143025159836, 0.024169184267520905, -0.02140728011727333, 0.0308159738779068]
[0.06186434626579285, -0.021026618778705597, 0.024036742746829987, -0.021245479583740234, 0.031227950006723404]
[0.0637873187661171, -0.02107703499495983, 0.024016859009861946, -0.021310392767190933, 0.03157052397727966]
[0.06523608416318893, -0.02109280414879322, 0.024105556309223175, -0.021329209208488464, 0.031830545514822006]
[0.06080212444067001, -0.021048571914434433, 0.024206846952438354, -0.021435633301734924, 0.030751381069421768]
[0.062077492475509644, -0.02109033241868019, 0.024335388094186783, -0.021563079208135605, 0.030847346410155296]
[0.06326791644096375, -0.02109396457672119, 0.02421709895133972, -0.021470874547958374, 0.03123144619166851]
[0.0637776181101799, -0.02108839526772499, 0.024102751165628433, -0.021382488310337067, 0.03146659582853317]
[0.06271306425333023, -0.021051330491900444, 0.023975873365998268, -0.021261019632220268, 0.03140828758478165]
[0.06517543643712997, -0.02112409844994545, 0.02418060600757599, -0.021463988348841667, 0.031652163714170456]
[0.061008840799331665, -0.021049905568361282, 0.024184299632906914, -0.021421093493700027, 0.030817095190286636]
[0.0635480284690857, -0.02104705199599266, 0.02393861673772335, -0.02119271270930767, 0.031668271869421005]
[0.0627288967370987, -0.021080896258354187, 0.024182822555303574, -0.021439995616674423, 0.031160540878772736]
[0.06397099792957306, -0.021079350262880325, 0.02401617355644703, -0.02130897156894207, 0.03161102160811424]
[0.06489504128694534, -0.021130576729774475, 0.024270543828606606, -0.021534636616706848, 0.03149144724011421]
[0.06335615366697311, -0.02108190394937992, 0.024111544713377953, -0.021384848281741142, 0.03137253224849701]
[0.06538163870573044, -0.021119453012943268, 0.024116823449730873, -0.021413370966911316, 0.03176824003458023]
[0.06439051777124405, -0.021097717806696892, 0.024082811549305916, -0.021375777199864388, 0.03160896524786949]
[0.06460157036781311, -0.021099602803587914, 0.024132365360856056, -0.02139201946556568, 0.0316217876970768]
[0.06472446769475937, -0.02105909399688244, 0.024002209305763245, -0.021202104166150093, 0.03188814967870712]
[0.061757780611515045, -0.02105184830725193, 0.02410900965332985, -0.021361617371439934, 0.031060563400387764]
[0.062150657176971436, -0.02106531150639057, 0.024149514734745026, -0.02140319161117077, 0.031087392941117287]
[0.06591597199440002, -0.02106129191815853, 0.023851778358221054, -0.02109217457473278, 0.03230072930455208]
